742882921,8.31544
放飞,2.79398
内容,2.66647
精炼,2.81215
包含,2.79599
森罗万象,2.81011
身为,4.29009
人类,2.60667
本书,2.72259
努力,3.72032
一段,3.84381
平凡,4.03186
过往,5.60739
重来,6.81137
本文,3.92719
纯,5.96407
日常,3.946
请,2.89491
抱,4.91425
心理,5.96407
期盼,6.70601
中,1.59885
无敌,3.7511
霸,6.36953
两路,8.31544
下野,8.31544
手段,5.78972
染,7.39915
残酷,5.45324
躺,4.98324
赢,5.78972
神教,8.31544
保,6.30054
辅助,5.31971
教主,6.17538
觉醒,3.52379
杀戮,5.17995
谨以,6.92915
此书,5.29502
追忆,8.31544
时代,2.8495
开黑,7.39915
损友,7.39915
难忘,6.06415
时光,4.88146
心潮澎湃,2.011
无限,1.78968
迎风,2.01008
挥击,2.011
千层浪,2.01008
不败,2.00735
附身,5.31971
BOSS,5.54286
击败,5.8731
猎杀者,7.6223
获取,5.6413
天赋,3.99131
开局,4.2812
送,4.74591
VIP13,8.31544
兄弟,4.31724
啃,6.44364
秦然,7.90998
悠悠,6.06415
醒来,4.29906
发现自己,3.8553
穿越,1.64151
随身带,7.6223
模板,6.6107
养成,5.45324
系统,1.93532
荒兽,6.92915
随机,5.51208
宝物,5.8731
名称,6.6107
九尾,5.96407
天狐,7.90998
修为,4.93105
境界,5.45324
10,5.34503
级,4.8342
圆满,6.44364
属性,4.61414
天级,8.31544
法术,5.8731
天泣,8.31544
地崩,7.90998
月,3.79366
陨,6.81137
生命,3.60591
强度,6.81137
百万,5.17995
亿,5.34503
攻击力,8.31544
攻击,5.45324
防御,6.11822
回复,6.30054
10000%,8.31544
100000,7.39915
倍,7.06268
减伤,7.90998
99%,7.6223
霸体,7.90998
真实,4.32646
视野,6.52368
吞灵,8.31544
无意,5.34503
之间,3.92719
随手,5.91755
妖界,6.01286
妖,3.79911
皇拍成,8.31544
粉碎,7.06268
这才,6.36953
成,3.04244
世上,5.11677
最强,3.97164
多年,4.60187
恩怨,5.31971
两颗,7.39915
灵石,6.06415
红,5.60739
蓝,6.01286
碰撞,5.01961
燃起,6.92915
血和泪,8.31544
魔,3.72032
神,3.56185
一剑,3.60142
擎天,7.39915
魔兽,2.72073
践踏,2.77811
巨龙,2.67354
咆哮,2.75092
巫师,2.68423
诅咒,2.73007
璀璨,2.71517
之光,2.77418
照耀,2.77418
知识,2.69867
灯塔,2.78999
魔改,6.81137
不喜慎入,8.31544
探究,7.21683
本质,6.6107
追寻,3.87869
本源,6.30054
走近,6.6107
赫奇,8.31544
帕奇,8.31544
研究,5.37101
学会,5.48223
582962800,8.31544
一名,3.48713
家庭,5.00126
主夫,7.90998
被害,6.44364
妻子,5.67639
性,6.92915
金钱,5.75049
诱惑,6.06415
扯蛋,7.90998
里,2.45039
女尊,7.06268
男卑,7.90998
男人,3.57487
负责,5.51208
貌美如花,7.39915
女人,4.14106
嫌,6.81137
钱,4.27239
养家,7.21683
叶,5.13739
孤行,8.31544
这不香,8.31544
刚,4.61414
三十岁,6.92915
生,4.3642
蓝颜,8.31544
祸水,7.39915
一个十六岁,8.31544
女儿,4.67786
更骚,8.31544
出车祸,7.39915
挂,4.88146
本来,4.49773
叛逆,6.36953
变得,4.39347
不听话,7.6223
关系,4.91425
追求,4.71813
耍掉,8.31544
狐狼,8.31544
指,5.96407
狐狸,5.75049
外貌,7.6223
恶狼,8.31544
内在,7.90998
白,5.11677
学院,4.49773
二年级,8.31544
预备,7.90998
超能者,7.6223
周一,6.92915
开学,6.92915
来之不易,7.90998
平静,5.07677
生活,2.40194
啧,7.90998
成双成对,7.90998
现充,7.6223
领地,6.01286
死,3.01214
一死,6.92915
恋爱,4.66479
浪费,6.52368
宝贵,6.70601
青春,3.34911
精力,7.39915
构造,7.06268
脆弱,6.6107
羁绊,5.75049
虚假,6.6107
罪恶,5.67639
好像,4.35463
不赖,7.90998
崇高理想,7.90998
超级,4.24642
精英,6.06415
中国,4.96554
职业,4.17231
足球,5.71275
低级,7.06268
大展宏图,7.90998
障碍,6.52368
团结起来,8.31544
设下,7.90998
绝户,8.31544
毒计,8.31544
万事俱备,8.31544
19,6.92915
日,4.57777
国际,5.91755
比赛,5.51208
那天,5.27092
发难,7.6223
利用,4.94815
中国队,8.31544
主场,8.31544
对阵,7.90998
东帝汶,7.6223
队,6.52368
制造,5.83054
惊天大,7.6223
冷门,7.21683
冲击性,8.31544
点燃,6.17538
大众,7.39915
燃点,8.31544
事先,7.6223
埋好,8.31544
棋子,5.34503
节奏,5.78972
煽动,7.6223
群众,6.52368
事态,8.31544
激化,8.31544
益发,8.31544
不可收拾,7.6223
掷地有声,8.31544
发出,5.48223
灭绝,6.44364
最强音,7.6223
史,6.17538
称,5.91755
惨案,7.06268
天在,8.31544
正,4.26366
苦于,8.31544
渡劫,5.96407
天,3.62869
帝,5.96407
将计就计,8.31544
佯装,8.31544
大怒,7.6223
凭空捏造,8.31544
施暴者,8.31544
受虐,7.6223
旁观者,7.90998
知情,7.90998
无辜,6.30054
贫富,8.31544
贵贱,7.6223
便是,4.45471
明哲保身,7.6223
态度,6.70601
混吃,5.96407
初恋,5.5746
惨死,5.8731
激发,6.81137
斗争,6.01286
精神,5.24739
结实,7.90998
伙伴,5.78972
踏上,4.01816
终结,5.5746
冒险,4.4868
之旅,4.4868
仙路,3.93969
缥缈,3.92099
清歌,3.97164
踏月,3.97815
九天,3.72539
云山,3.97164
万劫,3.96517
天光,3.97164
问,3.41388
情缘,3.90265
身着,6.81137
玄裳,8.31544
娶,4.93105
红裳,8.31544
待嫁,8.31544
原初,7.6223
玩家,3.84381
带伙们,8.31544
一下子,6.70601
钢铁,5.20193
洪流,6.17538
异能,4.39347
技术,5.0383
推动,6.30054
政治,7.39915
变革,6.70601
混乱,5.11677
神明,4.77448
参与,6.44364
未知,2.35702
奇妙,5.39767
生物,4.11824
未,5.05735
探索,4.62656
诡秘,3.44407
地带,7.6223
兑换,5.6413
影视作品,7.6223
破道,7.6223
忍术,6.52368
超能力,5.45324
展开,4.51995
蓄谋已久,7.39915
复仇,4.73193
掉,5.15844
年轻,5.01961
女子,3.44791
杀人,5.51208
凶手,6.11822
缉拿归案,8.31544
虚拟世界,5.48223
策马,5.83054
纵情,5.78972
笙歌,5.83054
荣耀,4.62656
我来,4.88146
守护,3.68072
女生,5.42507
带,3.05275
剑,3.67587
仙,4.15656
古代,4.43388
世,5.24739
仙人,5.27092
明明,4.6911
任性,6.81137
妄为,7.90998
睚眦必报,7.39915
割草,8.31544
坑,4.73193
赔命,8.31544
撩,5.34503
完人,8.31544
跑,4.26366
天下人,6.17538
尊奉,7.90998
艺术大师,7.90998
神灵,5.27092
救世主,6.06415
圣人,5.96407
杀,4.03878
男主,4.03186
订阅,5.67639
裙,6.01286
799078951,8.31544
花样年华,2.94481
玩转,2.91728
市井,2.93095
豪门,2.85799
携手,2.8927
逆袭,2.83065
共揽,2.94481
一世,2.49982
风云,2.76637
郑微,7.6223
一朝,4.45471
爸妈,6.92915
富,5.78972
二代,5.20193
这辈子,4.94815
稳稳,8.31544
拼,6.01286
爹妈,7.21683
某天,6.11822
身上,3.98471
宿主,3.75632
快,4.00465
帮,4.61414
妹妹,4.27239
救,4.6911
妹,7.39915
没,3.11695
节操,6.36953
原,5.8731
阴差阳错,5.42507
落,5.71275
由龙和凤,8.31544
统治,5.20193
万年前,6.52368
崛起,4.11824
推翻,6.6107
龙凤,6.92915
年代,4.58975
留下,4.41347
一丝,5.5746
血脉,4.53125
万年,5.17995
乔飞,7.90998
看着,3.36668
野心,6.01286
想,2.30909
复出,7.39915
龙,4.63914
凤,7.39915
毅然,6.11822
担起,7.39915
拯救,3.95235
阻止,5.6413
龙和凤,8.31544
想法,5.83054
途中,5.96407
顺利,6.11822
威机,8.31544
慢慢,4.56594
袭,6.17538
星海,2.65422
漫游,2.68962
时空,2.47045
穿梭,2.3635
机械,2.61667
科技,2.40059
目标,2.53008
星辰,2.35315
大海,2.60006
疯子,6.06415
咬伤,8.31544
路易,7.90998
跌跌撞撞,7.06268
家中,5.96407
昏迷,6.44364
整整,6.92915
三天,6.30054
地方,4.00465
爆发,5.0383
丧尸,4.30811
病毒,5.13739
渐渐,4.98324
身体,4.13339
发生,3.48314
变化,5.11677
子弹,6.70601
打伤,7.6223
伤口,6.81137
快速,6.17538
愈合,7.39915
想方设法,7.39915
生存,4.11075
越来越,4.94815
疑点,8.31544
浮出,6.30054
水面,6.17538
背后,4.26366
隐藏,4.32646
阴谋,4.32646
一群,4.14878
创业,5.45324
十年,4.1644
兑变,8.31544
之路,5.05735
友情,5.2244
爱情,3.55327
亲情,5.37101
备受,7.06268
考验,6.236
冲破,6.52368
层层,6.236
走向,4.15656
余,6.17538
春生,8.31544
追到,7.06268
快点,6.01286
追,4.94815
不想,3.75632
字面上,8.31544
不用,4.93105
结婚,5.05735
套路,5.13739
交往,7.39915
跳,5.48223
套住,8.31544
余生,5.91755
足矣,6.52368
此生,5.29502
凌,6.70601
津津,8.31544
初识,8.31544
莫寒钦,7.90998
玫瑰,7.21683
盛开,6.36953
盛宴,7.21683
苦尽甘来,6.92915
芬芳馥郁,8.31544
味道,6.06415
只莫寒钦,8.31544
一人,4.38362
能品,8.31544
凌家,8.31544
小姐,4.66479
回归,5.34503
落入,6.30054
手中,4.63914
女佣,7.90998
错综复杂,7.6223
原因,4.96554
大二,7.06268
王延,8.31544
打游戏,6.236
解锁,6.06415
奇异,5.2244
功能,5.8731
乐曲,8.31544
响,7.6223
不停,5.39767
高楼,7.90998
耸立,7.90998
车如龙,8.31544
家人,5.00126
小狗,7.6223
站,4.08861
马路边,7.6223
对面,6.236
穿行,6.70601
谈何容易,8.31544
马路上,7.6223
机器人,5.96407
闻着,7.90998
刺鼻,7.90998
气味,8.31544
内心,4.89772
胆怯,7.6223
发抖,5.60739
脚步,5.96407
凌乱,7.06268
不好,4.60187
步伐,6.44364
碾压,6.06415
狗肉,8.31544
饼,8.31544
文明,3.65673
修行,4.55424
全新,5.09657
艾克,7.06268
武器,5.05735
一脸茫然,7.6223
工具,5.91755
明天,5.83054
出发,6.236
一脸,4.63914
无奈,4.74591
居家,7.6223
旅行,5.15844
想家,7.90998
苦楚,7.39915
家,4.255
肯定,5.83054
想能,8.31544
有用,7.06268
异界,3.73048
旅程,5.24739
刺客,5.67639
神龙,6.06415
开端,6.44364
----,6.52368
邪恶,5.78972
街道,6.44364
祖安,7.39915
ps,4.24642
异,3.69047
瓦,6.6107
罗兰,6.81137
漫长,5.75049
PS,3.6473
玩游戏,5.37101
青铜,6.6107
段位,7.39915
928143191,8.31544
青春年少,4.00465
芳华,3.97815
正好,3.92719
当赴,4.01816
浪漫,3.8553
邂逅,3.82681
相恋,6.92915
男友,5.78972
单书祺退,8.31544
婚后,6.92915
水可倾,8.31544
后悔,5.42507
前,3.38819
绞尽脑汁,7.39915
提前,6.17538
单书祺,8.31544
遇见,4.29009
已婚,7.39915
忘,5.34503
事,3.43264
已成定局,8.31544
到时候,7.21683
事情,3.68558
已然,5.91755
掌控,4.7601
之内,6.06415
宰,6.36953
羔羊,7.21683
虚幻,6.06415
罗生,7.90998
亲人,5.29502
痛苦,5.13739
烟雾弥漫,8.31544
主宰,4.96554
周兰香,7.6223
漂亮,5.75049
能干,7.06268
媳妇,5.8731
父母,4.43388
公婆,7.6223
早就,5.78972
心照不宣,8.31544
嫁过去,8.31544
王家,6.6107
做牛做马,7.90998
报恩,6.92915
梦中,6.6107
一辈子,4.86546
爹娘,6.30054
打断,7.21683
腿,5.71275
伺候,7.39915
骂,5.6413
不生,7.6223
崽,6.52368
母猪,7.6223
卖血养,8.31544
养子,8.31544
养女,7.21683
丈夫,5.60739
外面,5.67639
寡妇,7.06268
野种,8.31544
醒,3.12806
顺眼,7.21683
削,7.90998
队里,7.90998
狠,6.17538
横坏,8.31544
远近闻名,8.31544
小流氓,7.6223
满脸,6.52368
嫌弃,6.30054
地凑,8.31544
红糖,8.31544
花布,8.31544
香胰子,8.31544
冷着,7.90998
脸,4.49773
一股脑,8.31544
地往,7.6223
怀里,6.52368
堆,6.92915
砍柴,8.31544
挑水,7.6223
挣,7.06268
工分,8.31544
气呼呼,8.31544
干完,8.31544
斗,5.51208
极品,5.2244
保镖,6.52368
流氓,6.52368
忙活,7.90998
热火朝天,8.31544
想起,5.60739
往事,5.75049
梗着,8.31544
脖子,6.36953
后脑勺,7.90998
生气,6.52368
赶紧,5.60739
哄哄,7.21683
狠狠,6.236
伤害,5.60739
遇上,5.51208
治愈,5.39767
系高冷,8.31544
医生,5.24739
季木,7.6223
追得烦,8.31544
缴械投降,8.31544
把头,8.31544
埋,6.01286
颈窝,8.31544
俘虏,7.6223
一动不动,8.31544
怕,5.05735
惊动,7.21683
改变,3.61496
主意,6.44364
林战,8.31544
听,4.44424
季木兮乱,8.31544
心跳声,8.31544
感觉,4.44424
升温,7.6223
脸颊,7.21683
起身,7.90998
好好,4.47599
考虑一下,7.90998
先,4.31724
查房,8.31544
短篇,3.44791
一位,3.57925
孤儿,5.42507
有名,6.6107
无姓,7.90998
一种,4.11075
身世,5.20193
艾伯,8.31544
进,4.81894
崩坏,5.42507
三,4.32646
原本,4.09594
想着,4.98324
喜欢,3.01214
角色,4.55424
套近乎,8.31544
人设,5.96407
莫过于,7.21683
bug,6.6107
肝度,8.31544
太低,7.06268
原创,3.90872
影视,4.01816
动漫,3.86693
空间,3.31486
壁,4.2211
遮天,5.2244
高危,7.90998
剧情,3.98471
二十万,7.06268
年前,5.78972
弄,5.45324
圣体,6.06415
杨玄,7.90998
亚历山大,7.39915
面前,4.11824
鬼脸,8.31544
面具,5.6413
邻家,7.6223
小丫头,7.21683
后背,7.90998
直冒,7.90998
冷汗,7.6223
一万匹,8.31544
草泥马,8.31544
奔腾,6.92915
换个,6.6107
p,7.39915
s,6.81137
非,4.71813
同人,6.81137
流,3.90265
不喜,4.88146
勿,4.66479
喷,4.93105
将星,7.39915
降世,6.236
锋芒毕露,7.90998
师,4.91425
星盘,8.31544
组合,6.6107
强大,3.83244
南极,8.31544
王朗,7.90998
间,4.35463
远处,6.44364
依稀,8.31544
传来,5.78972
潺潺,7.90998
水声,7.90998
有水,7.90998
有树果,8.31544
这时候,7.06268
一颗,4.29009
浸过,8.31544
溪水,7.90998
凉丝丝,8.31544
甜桃果,8.31544
老天,5.6413
原野,6.70601
手上,5.75049
速度,5.48223
一点,4.2211
慢,6.01286
甩出,7.90998
六颗,7.90998
精灵,3.87869
球,7.21683
白光闪,8.31544
六只,7.90998
宝可梦,5.51208
草地,7.90998
伊布,7.21683
青绵鸟,8.31544
俩,6.01286
找找看,8.31544
有没有,5.37101
常吃,8.31544
那种,5.2244
粉色,7.90998
水果,6.52368
圆圆的,7.90998
找到,4.40342
回来,4.37386
话,4.42362
说完,6.01286
鬼斯,7.90998
远,5.27092
只得,6.36953
青绵,8.31544
鸟挥,8.31544
挥手,6.52368
冲着,7.39915
消失,4.45471
森林,5.54286
边缘,5.42507
鬼斯大,8.31544
喊道,6.44364
你别,6.52368
惹,5.78972
巴大,7.90998
蝴,7.90998
小心,4.94815
一顿,6.70601
胖揍,8.31544
方向,5.51208
嘀咕,7.6223
千万,5.39767
胖,6.36953
揍,5.75049
长长,8.31544
记性,7.90998
草里,8.31544
叶子,6.70601
微微,6.70601
起伏,6.36953
睡着,7.06268
走路,6.81137
草,5.78972
草系宝,8.31544
可梦,8.31544
太阳,4.96554
一见,7.06268
阳光,5.01961
睡,5.51208
翻,5.91755
真,4.02498
几只,6.6107
嘿嘿嘿,6.70601
看向,6.81137
趴在,7.21683
旁边,6.06415
尼多,8.31544
力诺,8.31544
那小子,7.21683
清醒,7.06268
铁甲,6.92915
贝,6.81137
吃,3.43644
背包,6.81137
两片,7.90998
贝壳,8.31544
一开,8.31544
一合,8.31544
作响,7.90998
仿佛,5.11677
说,2.23208
干哈,8.31544
饭,6.44364
快点儿,8.31544
低头,5.8731
手心,7.39915
藏,5.11677
山纹,8.31544
感叹,6.01286
阳光明媚,7.6223
下午,7.06268
破晓,3.99796
灵魂,3.27202
展翼,4.01816
宇宙,2.89712
奥秘,3.92719
直面,3.99796
挑战,3.78824
天灾,5.75049
降临,3.90265
大地,5.01961
发怒,7.90998
上演,5.75049
地动山摇,7.6223
冰川,7.6223
融化,6.81137
海啸,7.21683
滔天,6.17538
弱小,5.60739
动物,5.96407
桎梏,6.36953
嗜血,6.6107
凶猛,6.92915
爪牙,7.6223
锋利,6.92915
虫子,6.6107
长出,7.6223
坚韧,7.21683
甲壳,8.31544
螯,8.31544
野外,7.06268
植物,5.75049
保持沉默,7.90998
张牙舞爪,8.31544
道德,6.30054
丧失,6.6107
环境,5.60739
面目全非,7.06268
熟悉,4.84971
活下去,4.74591
纯属虚构,5.27092
如有雷同,5.78972
纯属巧合,6.17538
进化,4.12579
型,5.75049
末世,3.96517
吴畏,7.90998
写作,5.8731
初级,7.21683
熟练度,6.52368
1321,8.31544
2000,6.236
厨艺,6.6107
中级,8.31544
489,8.31544
5000,7.21683
版面,8.31544
毅然决然,7.39915
挥刀自宫,7.90998
剩下,5.09657
三百六十五天,8.31544
选择,3.43644
阳暖,7.90998
暖,5.75049
表里不一,7.21683
女孩,4.2812
唐易,7.90998
游历,6.6107
旅途,5.39767
精彩,4.91425
破碎,5.37101
活,4.77448
完美,4.49773
仇恨,5.78972
种子,5.8731
发芽,6.81137
生长,6.17538
离开,4.38362
等待,4.6911
这场,5.39767
棋局,6.36953
布下,7.6223
还会,5.60739
不顾一切,6.92915
拥抱,5.96407
霜降,8.31544
了不得,8.31544
宝贝,5.09657
可惜,4.91425
认主,7.6223
懵懂,5.60739
姐妹,6.236
抢走,7.90998
落得,6.52368
凄凄惨惨,8.31544
戚戚,7.90998
下场,6.30054
受,5.20193
大神,5.24739
眷顾,6.52368
水渠,8.31544
爬出来,7.6223
自此,5.07677
便,3.51965
浪到,7.90998
飞起,7.21683
一生,3.61496
位面,4.26366
大字,7.6223
不识,7.6223
农家,6.17538
孤女,6.6107
皇帝,4.34515
卧槽,6.92915
惹不起,6.92915
新位,7.90998
面,5.37101
虫虫,7.90998
真特,7.90998
凶残,6.36953
味儿,8.31544
美,5.00126
地星,7.21683
开,4.01138
奇幻,5.15844
店铺,6.70601
国家,4.54268
合作,6.30054
之上,4.43388
期待,5.2244
大女,7.6223
主文,7.06268
并进,7.6223
CP,5.54286
噢,6.81137
不到,4.89772
只为,5.60739
肯不肯,8.31544
双子,8.31544
誓言,6.36953
真的,3.39182
履行,7.39915
诺言,7.21683
都市,4.47599
两种,6.36953
安全区,8.31544
富人,7.6223
贫民区,7.6223
三驾,8.31544
马车,7.21683
兽核,8.31544
联邦,5.6413
币,6.52368
陈聪,8.31544
基因,4.8342
狗,4.47599
守护者,6.236
拓荒,7.90998
文,3.55327
精神科,8.31544
病人,6.11822
身心,6.70601
科,7.06268
心理医生,7.21683
恐婚,8.31544
集体,6.81137
癔症,7.90998
惊恐,6.30054
发作,7.6223
盗窃,7.6223
成瘾,7.90998
半侧,7.90998
忽略,7.21683
强迫症,7.21683
多重人格,8.31544
精神分裂,7.90998
群体,7.6223
催眠,7.39915
露,7.6223
癖,8.31544
耳朵,6.52368
乐队,6.70601
..............................,8.31544
很小,7.39915
960990234,8.31544
睁眼,5.60739
来到,3.17671
火影,4.39347
灵气,3.84381
我该,6.236
一不小心,4.86546
大蛇丸,7.39915
打死,5.83054
没什么,5.75049
影响,5.15844
尾兽,7.39915
烤起来,8.31544
好不好,5.91755
..,5.96407
建个,7.90998
忍者,5.54286
村,5.37101
玩玩,6.70601
先收,8.31544
几个,4.67786
厉害,5.05735
战争,3.8966
养着,7.39915
不错,5.42507
老子,4.96554
一堆,5.8731
换,5.17995
玩,4.2812
B,5.54286
站学,8.31544
炼丹,6.44364
打印机,7.6223
打印,7.6223
符咒,7.39915
凤凰,5.37101
手机,4.86546
迷恋,7.6223
修行者,6.44364
600,6.92915
岁,4.37386
前辈,6.17538
考驾照,7.90998
末法,6.17538
眼睛,4.73193
一睁,7.6223
春娇,7.90998
洞房花烛,8.31544
夜,5.75049
床上,5.96407
星际,4.57777
沟通,6.36953
精神力,6.6107
驾驭,6.30054
机甲,5.83054
废物,5.29502
没想到,3.88463
再活,6.92915
古色古香,8.31544
屋子,7.21683
倒退,7.90998
几千几万年,8.31544
兴奋,6.44364
紧握拳头,8.31544
我命,6.92915
不由,6.30054
看春娇,8.31544
商家,7.6223
女,3.79911
身份,3.92719
走出,4.50878
一条,3.69047
锦绣,6.70601
路,3.25602
名扬四海,8.31544
温如酒,8.31544
要养,7.90998
孩子,4.05983
不养,8.31544
新修,8.31544
墓碑,7.39915
前站,8.31544
眼眸,6.70601
沉静,8.31544
周身,7.21683
氛围,8.31544
宁静,6.6107
一杯,5.8731
沉淀,7.21683
茶,6.44364
一拳,5.09657
脸上,5.5746
茶颜,8.31544
酒儿,8.31544
一部,4.42362
描写,5.91755
银河系,6.01286
探险,3.44025
小说,3.18851
第一章,7.6223
之外,5.27092
每章,7.6223
单独,6.81137
上联,8.31544
进白刀,8.31544
出红刀,8.31544
手底,8.31544
无遗,8.31544
类,5.42507
下联,8.31544
畜生,7.6223
济,7.90998
众生,4.81894
慈悲,7.90998
横批,8.31544
功德无量,8.31544
张,5.42507
屠夫,7.21683
天宇,6.81137
天道,4.2812
刚刚,4.78908
成年,6.92915
领到,8.31544
告诉,4.2812
一任,7.39915
不当,6.36953
道行,7.90998
周,5.8731
更,3.01463
双开,6.92915
工科,7.90998
男生,5.78972
网络,5.67639
所传,8.31544
低,6.06415
情商,7.39915
理科,8.31544
传言,6.30054
与众不同,6.6107
典型,7.6223
另类,6.11822
少男少女,7.6223
一见钟情,6.236
荷尔蒙,7.90998
日久生情,7.21683
水到渠成,8.31544
分分合合,8.31544
作天作,7.21683
如胶似漆,8.31544
唯,5.83054
TA,7.6223
冲动,6.92915
多巴胺,8.31544
作祟,7.21683
平,6.17538
淡如水,7.6223
波澜,6.17538
理工大学,8.31544
想象,4.7601
并不相同,8.31544
~,3.02718
春节,7.21683
期间,5.6413
1.16,8.31544
2.14,8.31544
工作日,8.31544
定时,6.36953
加,4.66479
感恩,5.6413
香克利,8.31544
曾言,8.31544
无关,6.17538
生死,4.39347
高于,7.6223
司徒,6.81137
云兵,7.90998
夺冠,7.39915
左脚,8.31544
寡欲,8.31544
右脚,8.31544
奢靡,8.31544
2008,6.81137
年,3.06056
身无分文,7.21683
奔赴,8.31544
摩纳哥,7.06268
掀起,5.17995
绿茵,7.90998
华丽,6.236
史诗,5.51208
流云,7.06268
出谷,8.31544
霁月,7.21683
行空,8.31544
泽周,8.31544
八荒,6.06415
兵定,8.31544
四极,8.31544
